,Date,Open,High,Low,Close,Adj Close,Volume,year,month,day,dayofweek_num,dayofweek_name,control_stock
4643,2009-06-04,1829.839966,1850.040039,1825.619995,1850.02002,1850.02002,2468840000,2009,6,4,3,Thursday,sellersControl
4644,2009-06-05,1864.02002,1865.949951,1834.630005,1849.4200440000002,1849.4200440000002,2310590000,2009,6,5,4,Friday,buyersControl
4645,2009-06-08,1836.869995,1857.800049,1818.589966,1842.4000239999998,1842.4000239999998,1972980000,2009,6,8,0,Monday,sellersControl
4646,2009-06-09,1850.47998,1869.52002,1846.2600100000002,1860.130005,1860.130005,2140370000,2009,6,9,1,Tuesday,sellersControl
4647,2009-06-10,1872.0100100000002,1872.699951,1827.609985,1853.0799559999998,1853.0799559999998,2347870000,2009,6,10,2,Wednesday,buyersControl
4648,2009-06-11,1854.75,1879.9200440000002,1854.75,1862.369995,1862.369995,2463860000,2009,6,11,3,Thursday,sellersControl
4649,2009-06-12,1852.430054,1858.800049,1833.390015,1858.800049,1858.800049,2013560000,2009,6,12,4,Friday,sellersControl
4650,2009-06-15,1837.939941,1838.3299559999998,1803.069946,1816.380005,1816.380005,2154700000,2009,6,15,0,Monday,buyersControl
4651,2009-06-16,1825.199951,1831.180054,1795.550049,1796.180054,1796.180054,2227700000,2009,6,16,1,Tuesday,buyersControl
4652,2009-06-17,1799.219971,1824.199951,1785.339966,1808.060059,1808.060059,2523180000,2009,6,17,2,Wednesday,sellersControl
4653,2009-06-18,1809.040039,1816.5999760000002,1795.7399899999998,1807.719971,1807.719971,2067830000,2009,6,18,3,Thursday,buyersControl
4654,2009-06-19,1824.9899899999998,1837.5799559999998,1817.069946,1827.469971,1827.469971,2864420000,2009,6,19,4,Friday,sellersControl
4655,2009-06-22,1809.530029,1810.5799559999998,1765.8499760000002,1766.189941,1766.189941,2318970000,2009,6,22,0,Monday,buyersControl
4656,2009-06-23,1771.4200440000002,1777.5799559999998,1753.780029,1764.9200440000002,1764.9200440000002,2152480000,2009,6,23,1,Tuesday,buyersControl
4657,2009-06-24,1780.880005,1807.0799559999998,1780.25,1792.339966,1792.339966,2150570000,2009,6,24,2,Wednesday,sellersControl
4658,2009-06-25,1783.189941,1829.6700440000002,1779.180054,1829.540039,1829.540039,2227980000,2009,6,25,3,Thursday,sellersControl
4659,2009-06-26,1819.160034,1840.97998,1816.839966,1838.219971,1838.219971,3989940000,2009,6,26,4,Friday,sellersControl
4660,2009-06-29,1842.089966,1854.089966,1825.030029,1844.060059,1844.060059,1981450000,2009,6,29,0,Monday,sellersControl
4661,2009-06-30,1845.469971,1854.689941,1824.949951,1835.040039,1835.040039,2044980000,2009,6,30,1,Tuesday,buyersControl
4662,2009-07-01,1846.119995,1861.619995,1843.790039,1845.719971,1845.719971,1971050000,2009,7,1,2,Wednesday,buyersControl
4663,2009-07-02,1823.689941,1823.910034,1795.949951,1796.52002,1796.52002,1923070000,2009,7,2,3,Thursday,buyersControl
4664,2009-07-06,1783.5,1793.4200440000002,1770.109985,1787.4000239999998,1787.4000239999998,1970530000,2009,7,6,0,Monday,sellersControl
4665,2009-07-07,1787.439941,1788.969971,1745.380005,1746.1700440000002,1746.1700440000002,2027240000,2009,7,7,1,Tuesday,buyersControl
4666,2009-07-08,1756.0,1757.6700440000002,1727.050049,1747.1700440000002,1747.1700440000002,2467520000,2009,7,8,2,Wednesday,buyersControl
4667,2009-07-09,1756.969971,1763.630005,1747.439941,1752.550049,1752.550049,1868280000,2009,7,9,3,Thursday,buyersControl
4668,2009-07-10,1744.609985,1764.109985,1738.2600100000002,1756.030029,1756.030029,1658010000,2009,7,10,4,Friday,sellersControl
4669,2009-07-13,1761.030029,1793.209961,1736.949951,1793.209961,1793.209961,1899410000,2009,7,13,0,Monday,sellersControl
4670,2009-07-14,1790.699951,1800.72998,1782.8499760000002,1799.72998,1799.72998,1856910000,2009,7,14,1,Tuesday,sellersControl
4671,2009-07-15,1827.609985,1863.290039,1824.310059,1862.9000239999998,1862.9000239999998,2543340000,2009,7,15,2,Wednesday,sellersControl
4672,2009-07-16,1856.050049,1887.890015,1854.699951,1885.030029,1885.030029,2072730000,2009,7,16,3,Thursday,sellersControl
4673,2009-07-17,1880.310059,1887.339966,1873.810059,1886.609985,1886.609985,1876760000,2009,7,17,4,Friday,sellersControl
4674,2009-07-20,1896.9899899999998,1909.890015,1890.0,1909.290039,1909.290039,2046350000,2009,7,20,0,Monday,sellersControl
4675,2009-07-21,1917.390015,1917.459961,1892.1700440000002,1916.199951,1916.199951,2205230000,2009,7,21,1,Tuesday,buyersControl
4676,2009-07-22,1908.8299559999998,1934.609985,1907.25,1926.380005,1926.380005,2306340000,2009,7,22,2,Wednesday,sellersControl
4677,2009-07-23,1924.959961,1979.339966,1924.77002,1973.5999760000002,1973.5999760000002,3021430000,2009,7,23,3,Thursday,sellersControl
4678,2009-07-24,1943.22998,1966.2600100000002,1937.640015,1965.959961,1965.959961,2232920000,2009,7,24,4,Friday,sellersControl
4679,2009-07-27,1964.619995,1971.380005,1946.949951,1967.890015,1967.890015,2141690000,2009,7,27,0,Monday,sellersControl
4680,2009-07-28,1957.2600100000002,1978.430054,1947.890015,1975.5100100000002,1975.5100100000002,2206850000,2009,7,28,1,Tuesday,sellersControl
4681,2009-07-29,1965.319946,1970.6500239999998,1953.359985,1967.7600100000002,1967.7600100000002,2072650000,2009,7,29,2,Wednesday,sellersControl
4682,2009-07-30,1986.209961,2009.810059,1980.0799559999998,1984.300049,1984.300049,2525670000,2009,7,30,3,Thursday,buyersControl
4683,2009-07-31,1980.719971,1995.050049,1977.6500239999998,1978.5,1978.5,2190380000,2009,7,31,4,Friday,buyersControl
4684,2009-08-03,1998.3499760000002,2008.609985,1985.880005,2008.609985,2008.609985,2155720000,2009,8,3,0,Monday,sellersControl
4685,2009-08-04,1996.380005,2015.589966,1993.7399899999998,2011.310059,2011.310059,2235010000,2009,8,4,1,Tuesday,sellersControl
4686,2009-08-05,2014.449951,2014.449951,1980.680054,1993.050049,1993.050049,2353550000,2009,8,5,2,Wednesday,buyersControl
4687,2009-08-06,1999.209961,2004.369995,1967.680054,1973.160034,1973.160034,2408400000,2009,8,6,3,Thursday,buyersControl
4688,2009-08-07,1997.0,2012.3299559999998,1984.5,2000.25,2000.25,2323980000,2009,8,7,4,Friday,sellersControl
4689,2009-08-10,1991.439941,1999.550049,1979.390015,1992.2399899999998,1992.2399899999998,1844700000,2009,8,10,0,Monday,sellersControl
4690,2009-08-11,1985.060059,1986.8499760000002,1962.0799559999998,1969.72998,1969.72998,1915530000,2009,8,11,1,Tuesday,buyersControl
4691,2009-08-12,1970.949951,2015.2600100000002,1970.25,1998.719971,1998.719971,2140190000,2009,8,12,2,Wednesday,sellersControl
4692,2009-08-13,2009.27002,2013.430054,1986.869995,2009.3499760000002,2009.3499760000002,2084370000,2009,8,13,3,Thursday,sellersControl
4693,2009-08-14,2005.790039,2006.72998,1969.680054,1985.52002,1985.52002,1923410000,2009,8,14,4,Friday,buyersControl
4694,2009-08-17,1949.22998,1949.22998,1929.640015,1930.839966,1930.839966,1924190000,2009,8,17,0,Monday,buyersControl
4695,2009-08-18,1940.550049,1958.709961,1935.3299559999998,1955.9200440000002,1955.9200440000002,1749420000,2009,8,18,1,Tuesday,sellersControl
4696,2009-08-19,1933.390015,1972.319946,1931.910034,1969.2399899999998,1969.2399899999998,1977750000,2009,8,19,2,Wednesday,sellersControl
4697,2009-08-20,1967.569946,1992.219971,1965.689941,1989.219971,1989.219971,1958470000,2009,8,20,3,Thursday,sellersControl
4698,2009-08-21,2000.1500239999998,2021.859985,1994.3299559999998,2020.9000239999998,2020.9000239999998,2259140000,2009,8,21,4,Friday,sellersControl
4699,2009-08-24,2026.109985,2036.030029,2012.0,2017.97998,2017.97998,2046370000,2009,8,24,0,Monday,buyersControl
4700,2009-08-25,2025.589966,2040.589966,2019.1700440000002,2024.22998,2024.22998,1936980000,2009,8,25,1,Tuesday,buyersControl
4701,2009-08-26,2021.300049,2034.310059,2013.52002,2024.430054,2024.430054,2037560000,2009,8,26,2,Wednesday,sellersControl
4702,2009-08-27,2021.310059,2029.27002,1993.030029,2027.72998,2027.72998,2140540000,2009,8,27,3,Thursday,sellersControl
4703,2009-08-28,2050.530029,2059.47998,2017.4200440000002,2028.77002,2028.77002,2340180000,2009,8,28,4,Friday,buyersControl
4704,2009-08-31,2011.140015,2013.6500239999998,1997.530029,2009.060059,2009.060059,2256210000,2009,8,31,0,Monday,buyersControl
4705,2009-09-01,2001.300049,2034.780029,1965.47998,1968.890015,1968.890015,2778570000,2009,9,1,1,Tuesday,buyersControl
4706,2009-09-02,1960.069946,1976.3499760000002,1958.5100100000002,1967.069946,1967.069946,1974330000,2009,9,2,2,Wednesday,sellersControl
4707,2009-09-03,1975.8499760000002,1983.369995,1958.040039,1983.199951,1983.199951,1853450000,2009,9,3,3,Thursday,sellersControl
4708,2009-09-04,1986.97998,2018.9200440000002,1982.050049,2018.780029,2018.780029,1722150000,2009,9,4,4,Friday,sellersControl
4709,2009-09-08,2034.7399899999998,2038.630005,2023.030029,2037.77002,2037.77002,2037180000,2009,9,8,1,Tuesday,sellersControl
4710,2009-09-09,2038.9200440000002,2066.340088,2033.469971,2060.389893,2060.389893,2493930000,2009,9,9,2,Wednesday,sellersControl
4711,2009-09-10,2059.47998,2084.02002,2055.48999,2084.02002,2084.02002,2451330000,2009,9,10,3,Thursday,sellersControl
4712,2009-09-11,2083.340088,2088.929932,2070.02002,2080.899902,2080.899902,2318050000,2009,9,11,4,Friday,buyersControl
4713,2009-09-14,2066.149902,2091.780029,2065.800049,2091.780029,2091.780029,2157600000,2009,9,14,0,Monday,sellersControl
4714,2009-09-15,2090.330078,2106.929932,2086.159912,2102.639893,2102.639893,2372990000,2009,9,15,1,Tuesday,sellersControl
4715,2009-09-16,2110.060059,2133.149902,2102.860107,2133.149902,2133.149902,2707080000,2009,9,16,2,Wednesday,sellersControl
4716,2009-09-17,2129.419922,2140.600098,2118.5,2126.75,2126.75,2615780000,2009,9,17,3,Thursday,buyersControl
4717,2009-09-18,2134.850098,2138.820068,2120.699951,2132.860107,2132.860107,3023010000,2009,9,18,4,Friday,buyersControl
4718,2009-09-21,2121.340088,2142.409912,2118.47998,2138.040039,2138.040039,2408860000,2009,9,21,0,Monday,sellersControl
4719,2009-09-22,2150.02002,2150.679932,2137.389893,2146.300049,2146.300049,2490480000,2009,9,22,1,Tuesday,buyersControl
4720,2009-09-23,2152.429932,2167.699951,2130.340088,2131.419922,2131.419922,2683250000,2009,9,23,2,Wednesday,buyersControl
4721,2009-09-24,2140.060059,2142.48999,2097.100098,2107.610107,2107.610107,2607280000,2009,9,24,3,Thursday,buyersControl
4722,2009-09-25,2095.840088,2106.98999,2085.350098,2090.919922,2090.919922,2363930000,2009,9,25,4,Friday,buyersControl
4723,2009-09-28,2101.919922,2140.040039,2101.429932,2130.73999,2130.73999,1890030000,2009,9,28,0,Monday,sellersControl
4724,2009-09-29,2131.669922,2141.399902,2116.6298829999996,2124.040039,2124.040039,2062970000,2009,9,29,1,Tuesday,buyersControl
4725,2009-09-30,2131.300049,2137.8701170000004,2092.300049,2122.419922,2122.419922,2640660000,2009,9,30,2,Wednesday,buyersControl
4726,2009-10-01,2111.77002,2112.899902,2057.47998,2057.47998,2057.47998,2708170000,2009,10,1,3,Thursday,buyersControl
4727,2009-10-02,2040.839966,2064.149902,2040.72998,2048.110107,2048.110107,2448110000,2009,10,2,4,Friday,sellersControl
4728,2009-10-05,2056.52002,2074.780029,2049.040039,2068.149902,2068.149902,2156250000,2009,10,5,0,Monday,sellersControl
4729,2009-10-06,2080.399902,2111.1298829999996,2079.48999,2103.570068,2103.570068,2413450000,2009,10,6,1,Tuesday,sellersControl
4730,2009-10-07,2099.060059,2110.330078,2095.939941,2110.330078,2110.330078,2220910000,2009,10,7,2,Wednesday,sellersControl
4731,2009-10-08,2124.689941,2139.649902,2116.060059,2123.929932,2123.929932,2366950000,2009,10,8,3,Thursday,buyersControl
4732,2009-10-09,2120.0,2139.6201170000004,2118.040039,2139.280029,2139.280029,1936850000,2009,10,9,4,Friday,sellersControl
4733,2009-10-12,2145.6298829999996,2155.919922,2128.389893,2139.139893,2139.139893,1784280000,2009,10,12,0,Monday,buyersControl
4734,2009-10-13,2138.699951,2146.350098,2128.439941,2139.889893,2139.889893,2020110000,2009,10,13,1,Tuesday,sellersControl
4735,2009-10-14,2165.830078,2173.949951,2157.47998,2172.22998,2172.22998,2348620000,2009,10,14,2,Wednesday,sellersControl
4736,2009-10-15,2164.330078,2173.290039,2158.290039,2173.290039,2173.290039,2140090000,2009,10,15,3,Thursday,sellersControl
4737,2009-10-16,2164.72998,2164.72998,2142.8798829999996,2156.800049,2156.800049,2209950000,2009,10,16,4,Friday,buyersControl
4738,2009-10-19,2162.409912,2180.110107,2150.419922,2176.320068,2176.320068,1970440000,2009,10,19,0,Monday,sellersControl
4739,2009-10-20,2180.429932,2181.159912,2151.77002,2163.469971,2163.469971,2110580000,2009,10,20,1,Tuesday,buyersControl
4740,2009-10-21,2160.780029,2190.639893,2148.409912,2150.72998,2150.72998,2565680000,2009,10,21,2,Wednesday,buyersControl
4741,2009-10-22,2146.719971,2169.169922,2130.699951,2165.290039,2165.290039,2265230000,2009,10,22,3,Thursday,sellersControl
4742,2009-10-23,2186.639893,2190.47998,2149.350098,2154.469971,2154.469971,2441920000,2009,10,23,4,Friday,buyersControl
4743,2009-10-26,2158.810059,2183.610107,2136.919922,2141.850098,2141.850098,2316210000,2009,10,26,0,Monday,buyersControl
4744,2009-10-27,2144.149902,2148.8798829999996,2110.909912,2116.090088,2116.090088,2384620000,2009,10,27,1,Tuesday,buyersControl
4745,2009-10-28,2103.360107,2111.840088,2057.399902,2059.610107,2059.610107,2769570000,2009,10,28,2,Wednesday,buyersControl
4746,2009-10-29,2077.040039,2101.330078,2071.300049,2097.550049,2097.550049,2301370000,2009,10,29,3,Thursday,sellersControl
4747,2009-10-30,2091.560059,2095.090088,2040.209961,2045.109985,2045.109985,2610280000,2009,10,30,4,Friday,buyersControl
4748,2009-11-02,2047.4200440000002,2069.48999,2024.27002,2049.199951,2049.199951,2408320000,2009,11,2,0,Monday,sellersControl
4749,2009-11-03,2034.089966,2057.320068,2031.25,2057.320068,2057.320068,2061050000,2009,11,3,1,Tuesday,sellersControl
4750,2009-11-04,2067.560059,2081.100098,2053.0,2055.52002,2055.52002,2217520000,2009,11,4,2,Wednesday,buyersControl
4751,2009-11-05,2078.830078,2105.320068,2075.610107,2105.320068,2105.320068,2209690000,2009,11,5,3,Thursday,sellersControl
4752,2009-11-06,2089.48999,2117.6201170000004,2088.23999,2112.439941,2112.439941,1829150000,2009,11,6,4,Friday,sellersControl
4753,2009-11-09,2128.459961,2154.060059,2128.149902,2154.060059,2154.060059,2004700000,2009,11,9,0,Monday,sellersControl
4754,2009-11-10,2147.23999,2160.639893,2141.27002,2151.080078,2151.080078,1997240000,2009,11,10,1,Tuesday,sellersControl
4755,2009-11-11,2166.530029,2177.909912,2155.25,2166.899902,2166.899902,1851790000,2009,11,11,2,Wednesday,sellersControl
4756,2009-11-12,2166.97998,2179.189941,2145.830078,2149.02002,2149.02002,2212370000,2009,11,12,3,Thursday,buyersControl
4757,2009-11-13,2156.679932,2172.050049,2145.919922,2167.8798829999996,2167.8798829999996,1876220000,2009,11,13,4,Friday,sellersControl
4758,2009-11-16,2177.310059,2205.320068,2177.0,2197.850098,2197.850098,2105020000,2009,11,16,0,Monday,sellersControl
4759,2009-11-17,2190.1201170000004,2203.780029,2185.550049,2203.780029,2203.780029,1887240000,2009,11,17,1,Tuesday,sellersControl
4760,2009-11-18,2199.8701170000004,2200.149902,2180.169922,2193.139893,2193.139893,1990220000,2009,11,18,2,Wednesday,buyersControl
4761,2009-11-19,2176.3701170000004,2176.51001,2141.590088,2156.820068,2156.820068,2208700000,2009,11,19,3,Thursday,buyersControl
4762,2009-11-20,2145.070068,2150.080078,2137.060059,2146.040039,2146.040039,1962760000,2009,11,20,4,Friday,sellersControl
4763,2009-11-23,2168.949951,2189.5,2168.77002,2176.01001,2176.01001,1840170000,2009,11,23,0,Monday,sellersControl
4764,2009-11-24,2174.689941,2175.149902,2155.219971,2169.179932,2169.179932,1858490000,2009,11,24,1,Tuesday,buyersControl
4765,2009-11-25,2174.0,2178.6201170000004,2170.060059,2176.050049,2176.050049,1398610000,2009,11,25,2,Wednesday,sellersControl
4766,2009-11-27,2115.959961,2155.409912,2113.98999,2138.439941,2138.439941,971990000,2009,11,27,4,Friday,sellersControl
4767,2009-11-30,2135.929932,2146.929932,2120.699951,2144.600098,2144.600098,1986050000,2009,11,30,0,Monday,sellersControl
4768,2009-12-01,2162.22998,2182.23999,2162.22998,2175.810059,2175.810059,2151300000,2009,12,1,1,Tuesday,sellersControl
4769,2009-12-02,2178.51001,2198.550049,2177.820068,2185.030029,2185.030029,2068920000,2009,12,2,2,Wednesday,sellersControl
4770,2009-12-03,2190.419922,2203.75,2172.040039,2173.139893,2173.139893,2001660000,2009,12,3,3,Thursday,buyersControl
4771,2009-12-04,2203.75,2214.389893,2169.659912,2194.350098,2194.350098,2305950000,2009,12,4,4,Friday,buyersControl
4772,2009-12-07,2191.350098,2201.419922,2183.1298829999996,2189.610107,2189.610107,1878980000,2009,12,7,0,Monday,buyersControl
4773,2009-12-08,2174.719971,2187.189941,2160.429932,2172.98999,2172.98999,1981800000,2009,12,8,1,Tuesday,buyersControl
4774,2009-12-09,2170.02002,2185.699951,2155.959961,2183.72998,2183.72998,1906210000,2009,12,9,2,Wednesday,sellersControl
4775,2009-12-10,2194.899902,2202.840088,2187.080078,2190.860107,2190.860107,1946370000,2009,12,10,3,Thursday,buyersControl
4776,2009-12-11,2200.959961,2202.399902,2179.51001,2190.310059,2190.310059,1754430000,2009,12,11,4,Friday,buyersControl
4777,2009-12-14,2202.310059,2212.560059,2193.199951,2212.100098,2212.100098,1841890000,2009,12,14,0,Monday,sellersControl
4778,2009-12-15,2203.540039,2217.6298829999996,2197.76001,2201.050049,2201.050049,1946960000,2009,12,15,1,Tuesday,buyersControl
4779,2009-12-16,2210.350098,2220.459961,2203.330078,2206.909912,2206.909912,2022440000,2009,12,16,2,Wednesday,buyersControl
4780,2009-12-17,2193.5,2198.51001,2178.050049,2180.050049,2180.050049,1904840000,2009,12,17,3,Thursday,buyersControl
4781,2009-12-18,2197.570068,2213.179932,2190.689941,2211.689941,2211.689941,2848410000,2009,12,18,4,Friday,sellersControl
4782,2009-12-21,2224.040039,2242.219971,2224.040039,2237.659912,2237.659912,1808830000,2009,12,21,0,Monday,sellersControl
4783,2009-12-22,2242.610107,2253.72998,2241.330078,2252.669922,2252.669922,1724200000,2009,12,22,1,Tuesday,sellersControl
4784,2009-12-23,2257.209961,2271.330078,2253.669922,2269.639893,2269.639893,1582900000,2009,12,23,2,Wednesday,sellersControl
4785,2009-12-24,2273.949951,2285.889893,2273.399902,2285.689941,2285.689941,632650000,2009,12,24,3,Thursday,sellersControl
4786,2009-12-28,2290.040039,2295.800049,2280.560059,2291.080078,2291.080078,1232130000,2009,12,28,0,Monday,sellersControl
4787,2009-12-29,2293.939941,2294.75,2286.570068,2288.399902,2288.399902,1177710000,2009,12,29,1,Tuesday,buyersControl
4788,2009-12-30,2284.560059,2293.02002,2280.159912,2291.280029,2291.280029,1312670000,2009,12,30,2,Wednesday,sellersControl
4789,2009-12-31,2292.919922,2293.590088,2269.110107,2269.149902,2269.149902,1237820000,2009,12,31,3,Thursday,buyersControl
4790,2010-01-04,2294.409912,2311.149902,2294.409912,2308.419922,2308.419922,1931380000,2010,1,4,0,Monday,sellersControl
4791,2010-01-05,2307.27002,2313.72998,2295.6201170000004,2308.709961,2308.709961,2367860000,2010,1,5,1,Tuesday,sellersControl
4792,2010-01-06,2307.709961,2314.070068,2295.679932,2301.090088,2301.090088,2253340000,2010,1,6,2,Wednesday,buyersControl
4793,2010-01-07,2298.090088,2301.300049,2285.219971,2300.050049,2300.050049,2270050000,2010,1,7,3,Thursday,sellersControl
4794,2010-01-08,2292.23999,2317.600098,2290.610107,2317.169922,2317.169922,2145390000,2010,1,8,4,Friday,sellersControl
4795,2010-01-11,2324.780029,2326.280029,2302.209961,2312.409912,2312.409912,2077890000,2010,1,11,0,Monday,buyersControl
4796,2010-01-12,2297.280029,2298.850098,2272.699951,2282.310059,2282.310059,2368320000,2010,1,12,1,Tuesday,buyersControl
4797,2010-01-13,2289.459961,2313.030029,2274.1201170000004,2307.899902,2307.899902,2318350000,2010,1,13,2,Wednesday,sellersControl
4798,2010-01-14,2303.310059,2322.560059,2303.290039,2316.73999,2316.73999,2254170000,2010,1,14,3,Thursday,sellersControl
4799,2010-01-15,2316.97998,2322.540039,2279.199951,2287.98999,2287.98999,2637770000,2010,1,15,4,Friday,buyersControl
4800,2010-01-19,2291.02002,2320.399902,2290.679932,2320.399902,2320.399902,2045290000,2010,1,19,1,Tuesday,sellersControl
4801,2010-01-20,2304.310059,2304.469971,2268.679932,2291.25,2291.25,2351890000,2010,1,20,2,Wednesday,buyersControl
4802,2010-01-21,2298.22998,2308.97998,2259.820068,2265.699951,2265.699951,2877800000,2010,1,21,3,Thursday,buyersControl
4803,2010-01-22,2255.76001,2262.27002,2200.3701170000004,2205.290039,2205.290039,2817620000,2010,1,22,4,Friday,buyersControl
4804,2010-01-25,2220.290039,2223.219971,2201.169922,2210.800049,2210.800049,2134350000,2010,1,25,0,Monday,buyersControl
4805,2010-01-26,2203.439941,2227.889893,2195.439941,2203.72998,2203.72998,2361260000,2010,1,26,1,Tuesday,sellersControl
4806,2010-01-27,2200.300049,2225.669922,2192.590088,2221.409912,2221.409912,2492880000,2010,1,27,2,Wednesday,sellersControl
4807,2010-01-28,2220.310059,2220.8701170000004,2166.899902,2179.0,2179.0,2829640000,2010,1,28,3,Thursday,buyersControl
4808,2010-01-29,2198.26001,2202.840088,2140.340088,2147.350098,2147.350098,3090580000,2010,1,29,4,Friday,buyersControl
4809,2010-02-01,2155.810059,2171.199951,2152.26001,2171.199951,2171.199951,2234140000,2010,2,1,0,Monday,sellersControl
4810,2010-02-02,2171.659912,2193.659912,2161.469971,2190.060059,2190.060059,2468470000,2010,2,2,1,Tuesday,sellersControl
4811,2010-02-03,2181.01001,2194.530029,2176.75,2190.909912,2190.909912,2303350000,2010,2,3,2,Wednesday,sellersControl
4812,2010-02-04,2176.389893,2178.25,2125.429932,2125.429932,2125.429932,2801390000,2010,2,4,3,Thursday,buyersControl
4813,2010-02-05,2131.919922,2142.27002,2100.169922,2141.1201170000004,2141.1201170000004,2811100000,2010,2,5,4,Friday,sellersControl
4814,2010-02-08,2140.100098,2152.639893,2125.110107,2126.050049,2126.050049,2036280000,2010,2,8,0,Monday,buyersControl
4815,2010-02-09,2153.100098,2166.159912,2132.580078,2150.8701170000004,2150.8701170000004,2296420000,2010,2,9,1,Tuesday,buyersControl
4816,2010-02-10,2147.459961,2156.360107,2131.080078,2147.8701170000004,2147.8701170000004,2059940000,2010,2,10,2,Wednesday,sellersControl
4817,2010-02-11,2145.090088,2179.540039,2134.139893,2177.409912,2177.409912,2141260000,2010,2,11,3,Thursday,sellersControl
4818,2010-02-12,2157.689941,2184.570068,2151.98999,2183.530029,2183.530029,2236180000,2010,2,12,4,Friday,sellersControl
4819,2010-02-16,2200.3798829999996,2214.189941,2189.179932,2214.189941,2214.189941,2072850000,2010,2,16,1,Tuesday,sellersControl
4820,2010-02-17,2222.8701170000004,2226.320068,2212.780029,2226.290039,2226.290039,2103530000,2010,2,17,2,Wednesday,sellersControl
4821,2010-02-18,2223.219971,2243.5,2221.139893,2241.709961,2241.709961,2076820000,2010,2,18,3,Thursday,sellersControl
4822,2010-02-19,2233.330078,2249.800049,2228.929932,2243.8701170000004,2243.8701170000004,2166660000,2010,2,19,4,Friday,sellersControl
4823,2010-02-22,2250.919922,2251.679932,2235.649902,2242.030029,2242.030029,1976290000,2010,2,22,0,Monday,buyersControl
4824,2010-02-23,2238.01001,2239.800049,2205.699951,2213.439941,2213.439941,2310910000,2010,2,23,1,Tuesday,buyersControl
4825,2010-02-24,2222.399902,2241.689941,2221.280029,2235.899902,2235.899902,2155810000,2010,2,24,2,Wednesday,sellersControl
4826,2010-02-25,2208.6201170000004,2236.209961,2198.72998,2234.219971,2234.219971,2300530000,2010,2,25,3,Thursday,sellersControl
4827,2010-02-26,2234.439941,2242.830078,2222.22998,2238.26001,2238.26001,2283430000,2010,2,26,4,Friday,sellersControl
4828,2010-03-01,2247.399902,2274.02002,2247.330078,2273.570068,2273.570068,2504940000,2010,3,1,0,Monday,sellersControl
4829,2010-03-02,2279.070068,2292.48999,2275.350098,2280.790039,2280.790039,2831870000,2010,3,2,1,Tuesday,sellersControl
4830,2010-03-03,2284.820068,2293.320068,2275.25,2280.679932,2280.679932,2603510000,2010,3,3,2,Wednesday,buyersControl
4831,2010-03-04,2282.570068,2293.159912,2273.6298829999996,2292.310059,2292.310059,2186020000,2010,3,4,3,Thursday,sellersControl
4832,2010-03-05,2304.01001,2327.030029,2301.100098,2326.350098,2326.350098,2411880000,2010,3,5,4,Friday,sellersControl
4833,2010-03-08,2326.25,2335.429932,2326.110107,2332.209961,2332.209961,2312310000,2010,3,8,0,Monday,sellersControl
4834,2010-03-09,2325.780029,2353.070068,2325.73999,2340.679932,2340.679932,2620360000,2010,3,9,1,Tuesday,sellersControl
4835,2010-03-10,2340.949951,2361.659912,2340.689941,2358.949951,2358.949951,2554740000,2010,3,10,2,Wednesday,sellersControl
4836,2010-03-11,2351.110107,2368.459961,2347.530029,2368.459961,2368.459961,2256790000,2010,3,11,3,Thursday,sellersControl
4837,2010-03-12,2376.070068,2376.280029,2358.080078,2367.659912,2367.659912,2098780000,2010,3,12,4,Friday,buyersControl
4838,2010-03-15,2361.919922,2367.399902,2345.98999,2362.209961,2362.209961,1956170000,2010,3,15,0,Monday,sellersControl
4839,2010-03-16,2367.320068,2378.840088,2360.669922,2378.01001,2378.01001,2201880000,2010,3,16,1,Tuesday,sellersControl
4840,2010-03-17,2381.649902,2400.090088,2381.469971,2389.090088,2389.090088,2281410000,2010,3,17,2,Wednesday,sellersControl
4841,2010-03-18,2387.540039,2393.8701170000004,2383.26001,2391.280029,2391.280029,2173060000,2010,3,18,3,Thursday,sellersControl
4842,2010-03-19,2391.199951,2396.919922,2364.530029,2374.409912,2374.409912,3055760000,2010,3,19,4,Friday,buyersControl
4843,2010-03-22,2360.350098,2401.209961,2358.0,2395.399902,2395.399902,2448130000,2010,3,22,0,Monday,sellersControl
4844,2010-03-23,2397.899902,2416.51001,2390.040039,2415.23999,2415.23999,2465230000,2010,3,23,1,Tuesday,sellersControl
4845,2010-03-24,2406.719971,2408.639893,2396.919922,2398.76001,2398.76001,2436100000,2010,3,24,2,Wednesday,buyersControl
4846,2010-03-25,2415.23999,2432.25,2397.360107,2397.409912,2397.409912,2704870000,2010,3,25,3,Thursday,buyersControl
4847,2010-03-26,2406.72998,2412.919922,2384.689941,2395.1298829999996,2395.1298829999996,2367930000,2010,3,26,4,Friday,buyersControl
4848,2010-03-29,2403.77002,2411.179932,2398.399902,2404.360107,2404.360107,1967850000,2010,3,29,0,Monday,sellersControl
4849,2010-03-30,2406.689941,2417.360107,2395.800049,2410.689941,2410.689941,2147270000,2010,3,30,1,Tuesday,sellersControl
4850,2010-03-31,2402.97998,2415.439941,2395.340088,2397.959961,2397.959961,2368690000,2010,3,31,2,Wednesday,buyersControl
4851,2010-04-01,2411.679932,2423.429932,2383.77002,2402.580078,2402.580078,2340270000,2010,4,1,3,Thursday,buyersControl
